Sphingomonas_wittichii_RW1 3
Spirochaeta_smaragdinae_DSM_11293 5
Stanieria_cyanosphaera_PCC_7437 2
Staphylococcus_aureus 11
Staphylococcus_aureus_subsp._aureus_SA40 8
Staphylococcus_haemolyticus_JCSC1435 12
Staphylococcus_warneri_SG1 6
Staphylococcus_xylosus 7
Stenotrophomonas_maltophilia_D457 6
Stenotrophomonas_maltophilia_JV3 3
Stenotrophomonas_maltophilia_K279a 6
Stenotrophomonas_maltophilia_R551-3 4
Stenotrophomonas_rhizophila 2
Streptococcus_infantarius_subsp._infantariu 9
Streptococcus_pyogenes 7
Streptococcus_suis_ST3 6
Streptococcus_uberis_0140J 5
Streptomyces_albulus 2
Streptomyces_albus_J1074 2
Streptomyces_avermitilis_MA-4680 5
Streptomyces_bingchenggensis_BCW-1 7
Streptomyces_cattleya_NRRL_8057 3
Streptomyces_collinus_Tu_365 0
Streptomyces_davawensis_JCM_4913 5
Streptomyces_fulvissimus_DSM_40593 7
Streptomyces_griseus_subsp._griseus_NBRC_13350 4
Streptomyces_hygroscopicus_subsp._jinggangensi 5
Streptomyces_pratensis_ATCC_33331 2
Streptomyces_scabiei_87.22 7
Streptomyces_sp._PAMC26508 0
Streptomyces_sp._SirexAA-E 1
Streptomyces_sp._Tu6071 5
Streptomyces_venezuelae_ATCC_10712 4
Streptomyces_violaceusniger_Tu_4113 11
Streptosporangium_roseum_DSM_43021 4
Sulfolobus_islandicus_M.16.27 3
Sulfolobus_islandicus_M.16.4 2
Sulfolobus_islandicus_REY15A 3
Sulfurihydrogenibium_azorense_Az-Fu1 5
Sulfurihydrogenibium_sp._YO3AOP1 5
Sulfurospirillum_barnesii_SES-3 1
Sulfurospirillum_deleyianum_DSM_6946 3
Sulfurospirillum_multivorans_DSM_12446 7
Symbiobacterium_thermophilum_IAM_14863 3
Synechococcus_sp._JA-3-3Ab 6
Synechococcus_sp._PCC_6312 2
Synechococcus_sp._PCC_7502 13
Terriglobus_roseus_DSM_18391 1
Terriglobus_saanensis_SP1PR4 1
Thauera_sp._MZ1T 5
Thermaerobacter_marianensis_DSM_12885 2
Thermoanaerobacter_italicus_Ab9 7
Thermoanaerobacter_pseudethanolicus_ATCC_33223 8
Thermoanaerobacter_sp._X513 4
Thermoanaerobacter_sp._X514 5
Thermobacillus_composti_KWC4 9
Thermobaculum_terrenum_ATCC_BAA-798 2
Thermobifida_fusca_YX 1
Thermoplasma_acidophilum_DSM_1728 0
Thermoplasma_volcanium_GSS1 2
Thermoproteus_tenax_Kra_1 1
Thermovirga_lienii_DSM_17291 3
Thiomonas_arsenitoxydans 4
Thiomonas_intermedia_K12 3
Treponema_azotonutricium_ZAS-9 7
Treponema_primitia_ZAS-2 5
Tropheryma_whipplei_str._Twist 2
Variovorax_paradoxus_B4 4
Variovorax_paradoxus_S110 5
Verminephrobacter_eiseniae_EF01-2 4
Vulcanisaeta_moutnovskia_768-28 2
Xanthobacter_autotrophicus_Py2 8
Xanthomonas_campestris_pv._campestris 6
Xanthomonas_campestris_pv._campestris_str._ATC 9
Xanthomonas_campestris_pv._campestris_str 7
Xanthomonas_campestris_pv._vesicatoria_str 12
Xanthomonas_cassavae_CFBP_4642 13
Xanthomonas_oryzae_pv._oryzae_KACC_10331 32
Xenorhabdus_bovienii_SS-2004 25
Xenorhabdus_nematophila_ATCC_19061 21
Xylanimonas_cellulosilytica_DSM_15894 4
Xylella_fastidiosa_9a5c 8
Xylella_fastidiosa_M23 7
Xylella_fastidiosa_subsp._sandyi_Ann-1 11
Yersinia_pestis_A1122 19
Yersinia_pestis_Antiqua 17
Yersinia_pestis_Nepal516 14
Yersinia_pseudotuberculosis 327
Yersinia_pseudotuberculosis_IP_32953 6
Yersinia_pseudotuberculosis_YPIII 7
Yersinia_similis 11
Zymomonas_mobilis_subsp._mobilis_NCIMB_11163 1
[Clostridium]_acidurici_9a 1
[Clostridium]_cellulolyticum_H10 13
[Clostridium]_clariflavum_DSM_19732 15
[Clostridium]_sticklandii 4
[Eubacterium]_eligens_ATCC_27750 3
beta_proteobacterium_CB 5
